typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","167339","true","-1","N/A",,"false","167339","true",,"false","64037",,"64037","6","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45090900","false","-1","N/A",,"false","45090900","false",,"false","6716287",,"6716287","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","806100","false","-1","N/A",,"false","806100","false",,"false","119238",,"119238","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","348","HUN","Hungary","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115201200","false","-1","N/A",,"false","115201200","false",,"false","15529701",,"15529701","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5448100","false","-1","N/A",,"false","5448100","false",,"false","613941",,"613941","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","528","NLD","Netherlands","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","-1","N/A",,"false","2000","false",,"false","1589",,"1589","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","554","NZL","New Zealand","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","627","true","-1","N/A",,"false","627","true",,"false","82",,"82","6","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","616","POL","Poland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","927700","false","-1","N/A",,"false","927700","false",,"false","94443",,"94443","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","642","ROU","Romania","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","155000","false","-1","N/A",,"false","155000","false",,"false","38682",,"38682","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","703","SVK","Slovakia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24395300","false","-1","N/A",,"false","24395300","false",,"false","3248125",,"3248125","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","705","SVN","Slovenia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","153800","false","-1","N/A",,"false","153800","false",,"false","14911",,"14911","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","757","CHE","Switzerland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1716","true","-1","N/A",,"false","1716","true",,"false","323",,"323","6","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","900","false","-1","N/A",,"false","900","false",,"false","1776",,"1776","0","true","false",
"C","A","20050101","2005","52","2005","40","AUT","Austria","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","400","false","-1","N/A",,"false","400","false",,"false","1018",,"1018","0","true","false",
"C","A","20050101","2005","52","2005","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4411","false","-1","N/A",,"false","4411","false",,"false","11303",,"11303","0","true","false",
"C","A","20050101","2005","52","2005","44","BHS","Bahamas","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4411","false","-1","N/A",,"false","4411","false",,"false","11303",,"11303","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83333149","false","-1","N/A",,"false","83333149","false",,"false","15956755",,"15956755","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40197160","false","-1","N/A",,"false","40197160","false",,"false","7092063",,"7092063","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22911988","false","-1","N/A",,"false","22911988","false",,"false","4694351",,"4694351","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4439410","false","-1","N/A",,"false","4439410","false",,"false","943102",,"943102","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","203","CZE","Czechia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14221","false","-1","N/A",,"false","14221","false",,"false","270353",,"270353","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58","false","-1","N/A",,"false","58","false",,"false","340",,"340","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58","false","-1","N/A",,"false","58","false",,"false","184",,"184","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","512","OMN","Oman","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false","306",,"306","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","528","NLD","Netherlands","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","108","false","-1","N/A",,"false","108","false",,"false","160",,"160","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","634","QAT","Qatar","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10200","false","-1","N/A",,"false","10200","false",,"false","4588",,"4588","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","643","RUS","Russian Federation","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7702360","false","-1","N/A",,"false","7702360","false",,"false","1206708",,"1206708","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","682","SAU","Saudi Arabia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","-1","N/A",,"false","2000","false",,"false","806",,"806","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","699","IND","India","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1508856","false","-1","N/A",,"false","1508856","false",,"false","309111",,"309111","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","760","SYR","Syria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5280","false","-1","N/A",,"false","5280","false",,"false","1434",,"1434","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","784","ARE","United Arab Emirates","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","472400","false","-1","N/A",,"false","472400","false",,"false","187130",,"187130","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","450","false","-1","N/A",,"false","450","false",,"false","239",,"239","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6065500","false","-1","N/A",,"false","6065500","false",,"false","1245043",,"1245043","0","true","false",
"C","A","20050101","2005","52","2005","48","BHR","Bahrain","M","Import","887","YEM","Yemen","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2100","false","-1","N/A",,"false","2100","false",,"false","838",,"838","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1597171162","false","-1","N/A",,"false","1597171162","false",,"false","267808788",,"267808788","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","450031278","false","-1","N/A",,"false","450031278","false",,"false","78478244",,"78478244","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","257663895","false","-1","N/A",,"false","257663895","false",,"false","46828969",,"46828969","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","100","BGR","Bulgaria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false","2",,"2","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37515752","false","-1","N/A",,"false","37515752","false",,"false","5265414",,"5265414","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","752","false","-1","N/A",,"false","752","false",,"false","336",,"336","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","-1","N/A",,"false","12","false",,"false","15",,"15","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","348","HUN","Hungary","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97130064","false","-1","N/A",,"false","97130064","false",,"false","15604433",,"15604433","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","705","false","-1","N/A",,"false","705","false",,"false","365",,"365","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","458","MYS","Malaysia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","88","false","-1","N/A",,"false","88","false",,"false","67",,"67","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","490","S19","Other Asia, nes","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5000","false","-1","N/A",,"false","5000","false",,"false","1523",,"1523","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","524","NPL","Nepal","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","-1","N/A",,"false","20","false",,"false","16",,"16","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","643","RUS","Russian Federation","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","346013744","false","-1","N/A",,"false","346013744","false",,"false","51084473",,"51084473","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","699","IND","India","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170376791","false","-1","N/A",,"false","170376791","false",,"false","29357622",,"29357622","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","764","THA","Thailand","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","788","false","-1","N/A",,"false","788","false",,"false","286",,"286","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","804","UKR","Ukraine","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","192990364","false","-1","N/A",,"false","192990364","false",,"false","31054101",,"31054101","0","true","false",
"C","A","20050101","2005","52","2005","50","BGD","Bangladesh","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45441904","false","-1","N/A",,"false","45441904","false",,"false","10132922",,"10132922","0","true","false",
"C","A","20050101","2005","52","2005","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","319043110","false","-1","N/A",,"false","319043110","false",,"false","47873402",,"47873402","0","true","false",
"C","A","20050101","2005","52","2005","51","ARM","Armenia","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5958760","false","-1","N/A",,"false","5958760","false",,"false","834227",,"834227","0","true","false",
